"id","payment_intent_id","fraud_score","decision","block_reason","device_id","ip_address","geolocation","velocity_flag","bin_flag","blacklist_hit","evaluated_at"
"355c71fb-0dcf-4cc0-a46b-77e0fc7c4504","bcb0aaff-0b4d-4845-89b9-a3f723e49d25",92,"block","velocity","cf670b69-5b1f-416e-9949-871a05d42a1e","167.40.179.199","-27.0722885,168.692769","true","false","false","2025-01-20 05:17:01 UTC"
"5d571e8d-f469-4612-8cda-c0e787b1094e","603c4012-8891-412f-bab7-b36a833f0e7d",41,"allow","","35d676af-9c45-437d-82a1-fb790e2e5abe","212.104.173.36","70.446888,176.543489","false","false","false","2025-02-22 00:00:16 UTC"
"271e4a7b-e80a-498a-8a28-b5420e22cf5b","041bf713-ce5e-4f4b-ab73-4b025375ff32",57,"allow","","af2c5a3b-2e35-4950-9cac-218d41bfcb76","146.165.106.165","55.0797015,104.746811","false","false","false","2025-02-23 14:32:34 UTC"
"a301a533-6e69-440d-ad94-c30f87cbe37c","f139044a-e3bc-4bcc-94c9-ef1e5e7ee869",2,"allow","","c1c128bd-4204-4ebe-bdfd-410432806e29","40.98.51.184","-18.3038985,-3.470328","false","false","false","2025-02-08 08:35:11 UTC"
"f1e3f464-4be7-48ca-b0bd-c5602db0005c","0c8fe1eb-2b80-4830-a03a-50e106aae146",93,"block","velocity","a82e5846-619b-4f6f-a3e6-1d818f6a5d24","116.239.52.58","-41.4670325,168.585466","true","false","false","2025-01-18 21:47:53 UTC"
"70e065e6-1d65-46bc-b659-da0c6a261b6c","29ec426e-74ee-440e-be8f-00952d5521fc",1,"allow","","89fbb100-481f-4c03-9073-8450edd97198","202.7.85.14","-56.9175805,-170.974920","false","false","false","2025-02-26 08:37:21 UTC"
"829c881a-3999-4229-95d5-fcaa120a478d","bbf72e26-2a03-4a35-9305-4e0af16e3147",89,"allow","","38bcc4ed-e035-4b66-b1a8-d61d3a91bca6","143.106.229.20","27.579111,-55.206244","true","false","false","2025-02-04 14:09:46 UTC"
"ee73fd55-623d-4a53-aed3-f7d7d59bae00","7381f951-a065-4e0b-a905-a41f11751b54",98,"block","velocity","85f00b5d-f1d5-48dd-91f2-d290d940e56c","101.155.23.82","31.6450575,-91.310139","true","false","false","2025-01-10 19:03:33 UTC"
"bbecaedb-e8e1-40a0-b388-0953392fecf4","1f13030c-775d-4be2-98b9-c8c35a034c10",90,"allow","","f8f5f45c-4d59-4782-a51e-027f77da0023","29.89.125.221","78.6563255,-119.514449","true","false","false","2025-02-26 15:36:35 UTC"
"ac9abd98-3f34-4418-93ad-e3afb1977214","2560886a-760e-4247-91e4-148ac88d51e0",74,"allow","","2b0cadab-b2cd-4bb8-a7dc-33d8c4c1bad2","181.27.127.192","2.7764875,125.174643","false","false","false","2025-01-30 23:20:55 UTC"
"eb12d67c-9427-4d28-b3b7-99d361437b68","a3fc7db9-ea7f-4c5f-b0c2-8a225a8dfe69",95,"block","velocity","f39ce08c-b5ea-4a8d-9aa7-52f0eeeb5217","114.38.148.150","67.730902,152.317616","true","false","false","2025-01-25 01:34:12 UTC"
"9a51ac92-4f6b-4876-8a80-b8979341897c","14a3e1d1-609f-4a3f-9017-38f8777d53de",63,"allow","","eb67484d-dc42-43c8-bc9d-d4197002941c","22.195.46.8","-70.6070755,82.883113","false","false","false","2025-02-08 23:09:28 UTC"
"c23451c9-250f-41a1-bb6f-e82c3b92bbba","4728786f-edc5-4c99-bcbc-718d12c2cc46",13,"allow","","228d9a8e-e343-45ec-8463-d3e694580e92","177.194.15.241","57.752079,53.609177","false","false","false","2025-01-04 19:19:52 UTC"
"03164b25-1131-4f43-93f2-aa6e26e6d87e","bba8e9bb-3680-4ca6-8ac4-6ecd7e289fdb",94,"block","velocity","dfda9284-c927-443a-840a-1e4be02e8f5b","106.173.196.180","11.860010,50.030664","true","false","false","2025-01-07 17:07:38 UTC"
"e34b8781-cc8c-4244-84a6-42a952a89550","131ce566-6dd5-48c3-8a75-143e441bced3",35,"allow","","bf06e76d-18e1-4721-95db-d3cc49414374","57.17.109.212","-33.7302295,-152.532906","false","false","false","2025-01-23 00:04:19 UTC"
"c7f0b80b-8065-4e7d-bd7f-e1b6f3d75909","a2d0a72c-f0da-4808-83c3-aa7372f166af",23,"allow","","51309eb0-4b4a-4676-a6b6-d06400e5ab0d","98.9.32.161","55.613586,10.860269","false","false","false","2025-02-03 20:45:29 UTC"
"6dba54db-c518-4060-8a56-d24c4b0fb25e","96ed386e-ff82-4100-92a6-c95f6fbb6ff3",5,"allow","","167532a8-2819-4258-bd07-5f5fbde57055","150.173.157.174","-46.8685635,-118.224246","false","false","false","2025-02-27 18:16:01 UTC"
"e5a3f681-ef25-41a6-a91a-7c21e64e289c","fc958e75-1588-4ef6-83b1-7d21d91fc9fd",61,"allow","","b42a3b24-2ee3-482e-9fcc-133d7f57a1da","1.63.198.219","69.8912985,58.826939","false","false","false","2025-02-03 02:35:02 UTC"
"1e21fbb0-7806-4124-87b1-9318f0a8eb16","fd552c24-13e5-43ba-b157-de2adb8049f6",81,"allow","","9b8346f0-71a6-4a83-a9ce-8fd349645c6b","153.49.199.143","1.356214,-28.734113","true","false","false","2025-01-08 14:02:19 UTC"
"60232fc3-0144-4f23-963f-2cc22a676814","f07ca358-a9bb-4a0d-8ffe-1ab8906f6c92",67,"allow","","7598dd95-1eed-4997-9127-5e81ad1ba767","4.201.238.209","-2.0387565,11.452067","false","false","false","2025-01-06 05:43:05 UTC"
"cdc02c5f-5c81-46b2-b25c-de7aa4f58bc5","8895d43c-f82f-4590-83cf-7ea95eab92d9",41,"allow","","bf8c15d4-8c6c-4022-98de-c83e80a4f789","92.186.246.140","19.5606935,-140.660552","false","false","false","2025-02-20 04:23:45 UTC"
"6be2f99b-3543-4410-810a-c894626bf08b","4ba126c0-4615-49a4-9e5f-091d84a63106",81,"allow","","a5703188-b8b9-4484-8037-18678fd7a275","92.128.229.166","22.0692205,-66.116568","true","false","false","2025-01-02 11:13:34 UTC"
"2a8290af-bc95-419f-b11b-c29fad75a6db","aee20951-487e-44c6-bdbe-fd690b26bf70",41,"allow","","2cb1f043-983d-46e2-b8c3-51ce160037e7","161.15.250.160","-81.5179065,50.544463","false","false","false","2025-01-16 04:46:04 UTC"
"a4237357-1a26-44a8-8efc-f5c7d00974ea","774283bc-f733-46c7-917a-269bdcffdda7",4,"allow","","fb76d2e2-fa46-4165-b375-2f142bbe12b2","62.3.235.86","63.5424265,22.589264","false","false","false","2025-02-05 21:11:32 UTC"
"ccc83c2a-52a3-4010-bbbd-cf632c9fec88","ac12cf48-dd87-479c-9312-0e34c644a83b",55,"allow","","797a0eac-97ec-4a2a-874f-f325dda71df8","143.186.147.9","56.8177355,79.318626","false","false","false","2025-02-13 16:39:06 UTC"
"22aa2d10-4ce5-4886-90c0-b645efd7f84d","f38aa965-aa21-4f87-9aa3-844946dbcb67",28,"allow","","886689b7-46e5-4f93-af24-ae9919b61654","55.186.26.21","38.703825,-24.965189","false","false","false","2025-01-26 17:11:20 UTC"
"d5d5429d-e76c-4688-922f-8504761ade82","e344d327-6a82-4c9c-a2e4-a88737b85518",56,"allow","","de9f4217-f6a0-48ef-9505-bf6906ff33f7","208.191.192.24","-29.4188075,-0.340324","false","false","false","2025-01-28 20:34:30 UTC"
"995456e0-5ba4-4c39-be85-b7678061f98d","a3c7bfbb-e348-4ba2-a4cd-3b92cae533c7",66,"allow","","78cb3f42-dc16-4f5b-871f-73bb51981907","85.217.202.238","61.2405395,-48.478933","false","false","false","2025-01-13 06:26:09 UTC"
"6524e880-e481-4cf4-91ac-9650bc71b6eb","0d3d544e-ea39-46b7-b08d-90021e3a3981",49,"allow","","b5bf2056-5f51-408f-94e2-41ad976ae977","33.108.240.52","40.1805455,-62.210466","false","false","false","2025-02-17 13:11:48 UTC"
"2d6aa3a3-a88a-40e0-9ed4-a4aa5f93bc19","d001f5d3-8fbe-4148-afad-0d5189809159",59,"allow","","19b09a9d-c5e1-4500-9099-6bcfb0287b13","118.147.80.98","-65.181094,121.422147","false","false","false","2025-02-19 22:52:57 UTC"
"79297a0d-149d-43e7-8c3f-305cc6708bc8","de9b0696-5858-414b-97f5-cbb63e6f02e3",27,"allow","","db555fc7-d0ee-4de0-8f2c-12371f923c8e","157.102.115.10","84.4903255,-143.518005","false","false","false","2025-01-12 09:34:37 UTC"
"e537e0f0-df4f-4860-b84d-09d9c5170102","18522968-d4c2-4746-9276-06b250c5bd9f",2,"allow","","84808359-2a0f-4e61-85ff-c323fa9e1fd5","197.143.197.40","33.706849,-164.703799","false","false","false","2025-01-06 20:31:26 UTC"
"3c2394c9-237a-4635-93ea-998b75649b98","821321bb-2b2b-4145-9789-514400d4e4bd",61,"allow","","716de1af-a025-4373-b51e-f6d58b64f4b6","88.147.244.244","53.318780,-42.613158","false","false","false","2025-01-20 12:01:30 UTC"
"001d3392-81ee-44b2-bc1c-78bcb5ebe843","5a3b36fc-f2db-4746-8a41-f68f789639ef",36,"allow","","96f27bb5-3a97-4855-aea5-03678be6b012","45.148.209.75","-58.116442,85.948014","false","false","false","2025-02-24 21:39:48 UTC"
"0126a175-99ab-48cf-9165-f87d5db528cf","d0f15dae-21e2-432b-af23-7a258107cec3",86,"allow","","6b83effe-d70a-40e5-b281-5a40616a5464","135.93.41.73","-15.1224985,54.530138","true","false","false","2025-02-27 19:58:19 UTC"
"cfa3b67e-f598-481e-aa88-dce591af0a80","e35c6365-5aba-4ccf-a3dd-3024c9cb6b8d",4,"allow","","65eb6a1f-6bca-420b-b311-df66a1d20fd7","220.166.125.221","59.8342055,106.139853","false","false","false","2025-01-23 00:07:58 UTC"
"7fdb58dc-94f8-46c8-af28-f40d3b4901e8","f363079e-2c80-439e-8d77-efa40b3d412a",73,"allow","","3f5c4d40-ece1-4815-b5c7-d29f87f04114","6.196.237.34","-5.891683,-76.043734","false","false","false","2025-03-01 19:29:54 UTC"
"2e69e55d-ae3f-4166-a4ff-00a35b8cc467","d785ffaf-aee9-4dbd-ae06-fce092a51dd7",65,"allow","","90791494-ffe0-42b1-8fae-21e43f9b543f","215.172.173.203","-59.429492,81.262071","false","false","false","2025-02-21 19:26:00 UTC"
"64026829-d752-4934-99ad-899307b33a13","070aa945-c97c-4f35-85bf-2f1e9fbe3056",46,"allow","","6bff5ff7-44c6-490e-ac98-0fa24bc4be4c","141.88.87.246","-35.9765725,-179.493460","false","false","false","2025-01-14 10:12:45 UTC"
"edcee9ed-3710-41b5-ad21-28a55d78db35","99993d2e-a4aa-4b02-94a0-8afac8521605",8,"allow","","506f00a0-0727-481f-96d7-130d9462fd23","95.236.66.188","22.287237,65.871740","false","false","false","2025-01-20 15:29:21 UTC"
"867c64b2-95f3-4641-9c4b-eb91a8fbe7b9","148434a6-d54e-4981-9893-9a38a3a59748",91,"block","velocity","98fe736a-a612-48e3-a84f-57be3a610113","99.220.123.144","59.791081,51.154293","true","false","false","2025-01-17 10:31:29 UTC"
"637e7f48-be14-4118-abe5-1636ea6bf9d0","b83492b4-12c5-45fb-9f98-65eb91ff9a3c",17,"allow","","5c065f9a-731d-4e6b-8db8-d1692c44fc8d","124.58.193.130","-15.655420,88.149157","false","false","false","2025-01-26 02:41:35 UTC"
"6023257e-56b6-4901-9dc2-538337fee2ed","1e2a9af3-1d11-4595-adf1-703270d174e4",69,"allow","","8b33d240-7152-4606-9662-caaf675a1718","33.63.124.165","5.960542,-152.247821","false","false","false","2025-01-22 02:21:17 UTC"
"74f690c7-f15f-446e-964d-d557e9a13e5e","24d9e3bf-478c-43b1-abc1-878f49d08dc7",61,"allow","","4ca8b9c5-61ab-4611-aa07-957bc33be62a","130.138.38.122","27.8393665,108.742127","false","false","false","2025-02-12 05:10:24 UTC"
"8c06b17e-b9b3-4ce7-94c4-30fe67066ee4","d988fdf9-6b6d-4a09-80b2-86c77625f8d4",22,"allow","","0dd2023f-359b-41ad-a181-c4d25be85b5d","169.240.16.138","7.929069,-18.175447","false","false","false","2025-01-17 21:47:23 UTC"
"1acb028b-502a-42d4-aa15-b568ac151a4b","9b25b79d-b8d0-4930-be6c-db4ee9638c9c",26,"allow","","38a26cf9-8262-4d24-b860-2c3d7433f7bd","16.86.205.149","15.5436495,-100.428279","false","false","false","2025-01-22 10:27:45 UTC"
"1ad703f9-cf18-44a7-b6ff-db5cb10fec33","705e1061-0ed7-44e4-9ed2-327f977573c6",47,"allow","","3efe7ee4-051e-419d-8add-7ac3faf30c76","44.128.221.202","-10.340787,-21.440205","false","false","false","2025-02-10 19:36:01 UTC"
"85c14c5d-03df-424a-a354-3495bdb57ec0","786fbe59-56e8-405a-b7fe-39e742d5309b",51,"allow","","6381c2b5-8e43-4112-8463-2c6aedd4b2a2","122.176.248.76","46.638958,125.538868","false","false","false","2025-01-19 20:37:51 UTC"
"55d283ac-e96c-4abe-8bcd-f6217e6960fb","1ecb8513-617c-4a28-b4dc-41f31ffb1e3e",56,"allow","","23431f6b-20ff-4bbb-b397-c96cdbd3c125","206.249.32.120","76.008899,-16.434520","false","false","false","2025-01-19 14:12:26 UTC"
"30d196e3-bbb6-4382-8607-ff15ac406ab6","91ceea8d-2499-496d-8a25-af707dbdef63",97,"block","velocity","360e0e55-d439-49a5-9795-7e9be935882c","214.78.43.235","-37.3516295,154.316865","true","false","false","2025-01-06 05:43:12 UTC"
"81141948-9f22-44a9-878b-d30bbbfdf3a0","91d34716-4a4f-4de8-8f57-5a04ccb2df61",100,"block","velocity","88de1138-690f-4804-927e-04bf540de2b1","102.155.52.191","-45.828171,-62.173697","true","false","false","2025-01-08 01:43:26 UTC"
"64cc4b66-6d94-4b5d-9582-e8a51588a493","47a02b07-a20f-4842-bcdd-547d122b51f3",37,"allow","","12ea379b-30a2-406d-96ca-3b2434e74457","61.60.248.54","45.387658,34.000785","false","false","false","2025-01-23 07:55:38 UTC"
"e519a411-eebe-44dd-bd50-f422e3e1fe0c","fbe40e15-f11e-403b-9cb1-57d671edb1de",77,"allow","","37319d65-a172-473d-a24f-b595e4dac36e","85.20.101.249","25.2215265,89.864888","false","false","false","2025-02-09 11:29:41 UTC"
"e7ba1bb5-2d8e-4350-8c86-7dfb9c9a432e","5ef52d4d-61a2-45d3-bc21-7c4cf1cccb70",69,"allow","","420bb27e-2b81-4eb3-abb2-7128e9f9bfd6","27.179.234.240","-52.698774,158.866281","false","false","false","2025-02-14 23:03:55 UTC"
"d7c8a970-26de-434f-a79f-4706118209cb","8f7afbea-b1ac-43ac-8590-5ea23c57a303",33,"allow","","bc37f58a-8065-4c2b-a3c3-85a5b5a38db5","216.249.4.110","-28.048204,173.169354","false","false","false","2025-02-28 03:23:32 UTC"
"62248720-572f-4e7a-9759-5971c5c16f36","1747a08c-f414-4a36-9bca-855f85e247a8",4,"allow","","67814879-fc69-4f38-868f-c4eeaf609505","4.173.82.148","-28.328200,-147.844877","false","false","false","2025-02-27 18:27:33 UTC"
"f0d1d323-ec39-45e0-882f-6eaf03ddcf13","62bb654a-38cb-4cab-af37-fce90f12c299",84,"allow","","e1521718-b4dd-4c4c-9cf1-4342b900b350","144.248.48.24","74.0801735,-73.605549","true","false","false","2025-02-18 23:15:26 UTC"
"aa10d2ae-ef4c-4614-9f83-1e315d4471ad","0b0c76b6-5f68-4e76-ab51-b52426d2210b",35,"allow","","83635d5e-44d1-4e4e-8d25-b82f23543e61","200.129.112.110","-76.3440465,-79.473051","false","false","false","2025-01-16 03:46:06 UTC"
"18132312-f0f6-4087-aa4b-b8919cf6b7ab","fcae5713-83d9-4720-b8c5-84a821401932",25,"allow","","e2cb1c4b-c43d-4618-ae7a-c6f7d5575fe6","151.187.125.0","32.820952,-127.054295","false","false","false","2025-01-26 12:41:48 UTC"
"e87273a2-338c-4655-9388-1676ecd3d385","990b5fd2-84fa-4fce-9cb5-35fa66196801",88,"allow","","86aff9ab-74ce-4929-9fea-ae431cead661","77.210.200.159","-23.989236,51.782627","true","false","false","2025-01-05 08:57:38 UTC"
"c04e8c86-8dd8-4839-b55b-487a864bb0e1","ca4ed396-5078-422b-a014-f76fb87d11ba",70,"allow","","ec1c1e9f-678d-47c8-b805-10b955708044","84.199.198.158","10.252389,48.754275","false","false","false","2025-02-13 14:26:51 UTC"
"da7f58a5-cacc-4b41-ad96-b77b3e11ef8f","fa224a5d-6163-4f82-8a69-8c18d4e730cc",96,"block","velocity","56a76c66-5221-4b1d-aded-86c1b29e5137","151.230.242.98","75.741405,5.324744","true","false","false","2025-01-17 05:39:32 UTC"
"9cc65fca-a2b3-4d72-a8a0-6a43a998c701","939ec45c-777d-4a22-897a-bae92fd0b8bd",31,"allow","","668dfc3a-e220-4c3e-a451-77f9152dcf12","216.62.199.210","31.3799885,68.611831","false","false","false","2025-02-25 08:23:01 UTC"
"bfb2bef5-b2de-4064-a8f0-71949193579c","393220c7-1bc3-4a77-be2b-ebb6f5a2ca20",56,"allow","","7e245f41-25a6-4f0d-bf70-f98d1a5adc42","158.219.34.69","36.812952,19.458030","false","false","false","2025-01-18 08:50:24 UTC"
"3195bc87-2d5a-4350-b631-3ca553008106","987b76b7-0964-43f2-9abc-1b55a08c3e7c",70,"allow","","df4b059d-085d-4015-9cf4-65c6019b96a0","21.72.224.179","-28.6330715,-107.723471","false","false","false","2025-02-06 09:28:37 UTC"
"a3b6d744-8b22-49e7-8efd-e1cdb03857e4","b0656c1d-48f0-4b3b-8f13-ce1dc3fbe206",42,"allow","","36efb3a2-05f2-4cee-bdd4-21e01b158a82","28.137.154.236","71.3517015,169.741529","false","false","false","2025-02-02 21:08:29 UTC"
"91c072bb-3189-4aaf-9468-faf6a3740acc","1c6d7033-5be2-400d-85a2-42a3e7fdf35d",81,"allow","","654c510e-1981-4df7-a393-4c97099ebe4a","95.233.96.18","84.3558175,-11.126028","true","false","false","2025-02-20 14:29:53 UTC"
"d0da0d39-a4de-4865-afbf-62cd5f5d227d","79f1954f-f045-4723-bddd-10a4af1c0cf9",9,"allow","","2d9e976c-7203-42b9-b1be-70ce8f0884c4","61.79.43.73","67.6707975,33.437319","false","false","false","2025-02-07 01:56:15 UTC"
"dbe57d53-d283-4229-8bc8-a7c0230a653f","6b6f5b11-81ac-461c-90fb-be0fd7449a3d",89,"allow","","e57f1df8-0746-4cf2-860d-1901b9e9f061","47.95.243.74","-67.252553,-67.206403","true","false","false","2025-01-25 16:27:13 UTC"
"4d53b2d4-b00f-4981-8c1b-11ecf0325dba","35a4d6c1-9a86-49a3-bbb8-ee4a678937ba",35,"allow","","078382f1-ef16-4350-a3f2-44f785d6c609","132.178.27.56","76.9385875,-152.976650","false","false","false","2025-01-26 07:49:38 UTC"
"4fe92ef4-4bb0-4629-8290-e428c789efcb","c229360b-9028-4c10-aa62-e357bd8a75f6",26,"allow","","f9a54cdc-d9c0-4639-a533-4cdc43fb17c2","189.135.156.226","71.2688195,51.059702","false","false","false","2025-02-04 05:43:48 UTC"
"0350a52b-8071-450c-b09e-70058d6e8762","ac72edc5-3ba2-4ab3-b16b-2a8d3dada386",70,"allow","","31d4c26d-cfd3-4bfb-baca-b061194e9b32","69.68.42.5","-0.513732,25.196190","false","false","false","2025-01-11 18:21:06 UTC"
"a52aa66e-09af-416f-b6f1-af65f0c6dda1","1e872ed5-3152-4348-982f-474618e2e50f",78,"allow","","077d13a5-a5a5-4fd6-a49c-e0b5978bf5a5","23.84.183.102","22.9762165,36.593126","false","false","false","2025-02-09 22:00:29 UTC"
"631416c7-2a85-40ef-b7c9-5228518184d3","57d8e146-67d2-4c68-b9ac-2faa879935d6",99,"block","velocity","9b49acb0-e0bc-489e-81b4-76d07059bda5","155.213.10.252","-46.4966825,-120.417120","true","false","false","2025-01-27 15:31:19 UTC"
"dad1150f-cb8a-4fe7-906c-04d51c54677d","a14bc7eb-eccf-4bf1-84e9-1a17c6fecb50",97,"block","velocity","93e045fa-c029-4a3f-85b2-e43c9bc2275b","91.255.130.69","17.6504265,117.993081","true","false","false","2025-02-26 00:35:05 UTC"
"b567240f-3a2d-4b78-9a4c-9de75c981fa8","9944133d-4d56-43e7-a90a-ee7c21b54dc5",84,"allow","","ee1b20d9-faa5-44e1-bc0f-f78e8f4b3280","143.9.231.3","-1.995040,-104.059141","true","false","false","2025-01-24 07:56:35 UTC"
"e0e88686-830d-4d2d-8b4f-5170f6134b1c","71039fc5-1e59-481a-98bc-df811b2f4a1b",99,"block","velocity","cf8bd33a-e91f-4da1-b7aa-e6b500ed6831","32.202.216.196","24.722593,-0.892805","true","false","false","2025-01-29 21:57:11 UTC"
"0ccd61dd-9910-494d-8e5c-5d61fbbc6713","97944011-d448-427a-9381-9b9f05529d7f",76,"allow","","6f0b21a2-c37d-4a55-976c-c2c140a18145","10.99.247.229","-33.545957,-123.170328","false","false","false","2025-02-10 22:47:18 UTC"
"176e5c8c-851a-47bc-b28e-11a9f06f29ac","9af47b7f-9ecd-4104-b76f-7ae964ea517f",35,"allow","","1e98e5a8-3585-4806-8e13-7ed89648dc5e","171.112.17.108","88.632788,11.112960","false","false","false","2025-02-18 00:48:33 UTC"
"894613d8-21fd-40dd-b56b-002851f5d19e","42e14ae7-b358-4113-ad1c-f2249e14c5dd",79,"allow","","2f8e7ea7-4e72-4779-91a1-8dea8c8e5b99","144.139.110.143","43.2438105,-106.411254","false","false","false","2025-01-04 05:47:12 UTC"
"2c284de2-d5eb-46cc-867c-2bc65f50a474","b0ed2d9f-19f3-467b-89bd-82a50ab1cf52",27,"allow","","53baaeb3-51d6-4434-81ab-bf30ae3ae258","174.5.36.216","-46.907171,57.241789","false","false","false","2025-01-25 09:03:54 UTC"
"0630190a-e8d7-4bd7-ae46-d9e678b034c9","16aac7a9-780c-4546-bf7e-d0136d43717b",22,"allow","","e43a0416-d825-4c87-99c1-cea2661bfe43","202.169.187.232","4.511964,-176.629748","false","false","false","2025-01-18 23:30:31 UTC"
"17b9cc4b-9f0b-432f-850a-293d2e423b07","04df530c-c87a-4e7a-a8ae-f857d8ab69ef",99,"block","velocity","1f662aec-4299-4d58-92fa-069650f15a91","149.59.241.204","-17.069868,85.002379","true","false","false","2025-02-28 02:12:00 UTC"
"57fec74a-ffcd-40db-9a54-c68594da8b93","6c1f4329-1301-4231-a7f1-61e7e7b8ad85",25,"allow","","f38ac9bc-d7e9-4dad-baae-fe60be56e16c","62.208.3.113","-57.364890,132.236717","false","false","false","2025-01-25 23:07:03 UTC"
"6d5233d8-e8ab-4362-9de0-d60dac1b91db","53ea7c52-2ed4-44ed-81ba-f4adfbe054f2",34,"allow","","7877685f-370c-4873-b0ac-43eb5cdb5e04","88.107.214.15","63.0383345,53.725895","false","false","false","2025-01-30 19:14:24 UTC"
"6b839f62-da12-4685-b35d-54b8e6676623","efbbd6eb-7edc-42ee-809b-c0b42e08c74b",50,"allow","","c502e6e4-befa-4c9c-a4c9-4ab261b4120a","204.130.73.194","-27.6442565,97.856159","false","false","false","2025-01-10 21:52:23 UTC"
"5c687438-321a-43b7-9376-68e56e54950a","58faba23-c4e9-46c2-860d-fb4c808a0fdd",51,"allow","","0339e718-141f-4513-ac00-d168ec95c411","138.18.148.234","-11.3106055,-142.867875","false","false","false","2025-01-10 06:44:52 UTC"
"a74aa68d-6dbe-4365-af01-e9d41099edc3","5e418a11-bf5b-45fe-87a2-d07699972691",78,"allow","","aba326f7-3941-4183-b676-4d79ede43a2b","119.188.254.65","-32.4533705,-77.732640","false","false","false","2025-02-26 04:02:10 UTC"
"c8627c87-b215-4935-aa4a-4c5ce7d67137","ce4d7eca-4b50-40b5-924e-3acd3b1d679a",29,"allow","","f4d62b35-b5e0-4f45-b69b-9ba745ec2438","153.115.151.99","-76.384579,-85.802471","false","false","false","2025-01-12 23:44:04 UTC"
"46e84734-5cbf-4a0c-8c57-47687648d883","b810867e-132b-4abf-b2df-0ce5cffc38a9",84,"allow","","26213eca-bb7e-4c80-a726-e41c06d998a4","135.18.192.151","17.3137385,142.033151","true","false","false","2025-01-09 08:14:37 UTC"
"b6919b65-6a14-4488-8b3a-28f837357bc1","ce12f0a4-0b70-47cb-bbba-a704313f7084",73,"allow","","551fce27-9ce0-4b92-9a58-3497b5463c10","192.252.246.183","-68.2560075,-97.405991","false","false","false","2025-01-31 02:35:36 UTC"
"954c899e-a8f7-4ea7-bf3f-fe94a4f3ee77","31e42fc4-1d45-45c7-b3ed-db2f700be7af",29,"allow","","d66ee30a-53da-4029-8c4a-4e8bfdf54b1a","30.91.135.219","-21.424531,66.436966","false","false","false","2025-02-25 22:50:18 UTC"
"a2f009a7-c6ca-4546-bcce-d3b30af5b1b6","5793966e-e0e6-4130-aa23-f8efbee335bd",6,"allow","","fcd73e24-dee5-4b0d-81a3-905630618bc1","99.205.135.97","40.7946885,-2.535726","false","false","false","2025-02-14 04:18:31 UTC"
"cc641b80-5add-4144-be66-4cd5c1f531a2","c1803a14-8b64-4857-9f9e-6e0a915b38af",88,"allow","","4c6c243b-cfeb-4501-89f8-cc8f126ce9c8","91.187.71.124","77.2636415,-33.428282","true","false","false","2025-02-14 11:14:41 UTC"
"420a3116-5c30-4b41-83e3-0c199f46311a","f63a0a77-be37-430b-8964-26c0d8827024",89,"allow","","3a58f788-50c0-405f-815d-477139aaa68f","169.192.40.117","13.765882,-167.890534","true","false","false","2025-02-19 10:44:06 UTC"
"99e0393e-2fe9-4267-83c9-74f209da3513","d9f2d807-be43-49bd-be0a-e6c610e93c6a",16,"allow","","aa85b710-2432-4752-a8c4-7c9c3e8ae10e","39.3.150.11","-24.5481305,21.887034","false","false","false","2025-02-07 21:11:10 UTC"
"b4cce620-7f53-4f8c-abf0-f1b2f648ba25","708e12dd-21c9-4fea-abaf-702badb23b79",89,"allow","","33ec4eb7-b3d6-4964-8dc9-b568f2bf9f23","150.239.236.130","24.3130785,-171.013601","true","false","false","2025-02-20 11:54:39 UTC"
"512f0093-a7f8-4cf7-9375-0470b489a2df","df8b6b55-1d18-40d9-8611-07b0a55219ac",33,"allow","","33a0f6d8-d082-4c7c-a114-ef0fd88eb3a1","95.65.55.53","-79.256900,-96.266272","false","false","false","2025-02-21 11:20:15 UTC"
"45db778b-3e6d-413b-b432-c26862006779","6352e9e8-a67f-4365-b301-d4a119c4edce",14,"allow","","e133b8d6-627d-4918-836c-d6fb58fca4fe","162.191.167.203","16.603991,-37.317461","false","false","false","2025-02-02 01:39:16 UTC"
"a0440479-3efc-49e0-b651-efe211d1972b","756ecf24-6015-4b01-8af5-4789192c38dc",71,"allow","","4b27fc77-1bb4-4f33-b308-91f30fa1a170","100.191.155.175","25.385156,102.722597","false","false","false","2025-02-03 08:06:15 UTC"
"e2ab25a7-6a68-4f9c-bf28-5b55a5839c27","19f02ba5-a8df-4e4e-ace4-64869cfe9068",6,"allow","","8065bb9c-0978-43e3-bab9-bf69f65204fc","12.114.16.200","-33.6107255,83.912701","false","false","false","2025-01-22 07:04:35 UTC"
"912b2099-c3d9-4ae2-a398-0f199272f57b","959174bf-4adb-4a04-be6d-264fbb67dbe6",76,"allow","","e77287f9-c64d-4bac-88fd-8dae638acbf2","32.249.66.148","-14.206067,-111.873055","false","false","false","2025-02-16 10:15:12 UTC"
"b0b07538-08de-4343-a125-019d75d1a038","9aa63e26-a42a-4837-8a21-62cdf4c94dd1",95,"block","velocity","731ffc8c-4d8a-4e2d-bccf-b504105564c7","140.128.64.243","-21.104241,71.641648","true","false","false","2025-01-23 14:11:46 UTC"
"b3c03732-00dd-4169-952a-05880af4dac5","0935fe63-e50a-434e-879f-bf8c68378292",13,"allow","","1c95d962-daa5-422c-9bd8-b3a67b683d6a","154.63.170.52","-24.084228,43.843021","false","false","false","2025-02-11 00:40:02 UTC"
